game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2024-02-22_uc_santa_barbara_uc_irvine,UC Santa Barbara,1-6,0-1,3-6,5-14,0-2,3-4,4-8,1-2,1-2,7-15,2-5,2-4,,,,17-43,3-10,9-16,0,10,0,24,11,0,8,24
2024-02-22_uc_san_diego_uc_riverside,UC Riverside,4-12,1-4,4-7,9-14,3-4,0-0,6-15,1-4,1-2,5-15,3-8,2-2,,,,24-56,8-20,7-11,0,9,1,28,9,6,24,10
2024-02-22_uc_san_diego_uc_riverside,UC San Diego,5-14,2-4,2-2,5-14,1-6,0-0,3-13,1-5,2-2,6-15,2-5,0-0,,,,19-56,6-20,4-4,0,13,1,22,0,6,9,12
2024-02-22_cal_poly_cal_st_fullerton,Cal St. Fullerton,7-15,1-4,0-0,4-14,0-2,0-0,4-15,0-2,2-4,4-15,1-4,5-7,,,,19-59,2-12,7-11,0,9,2,20,7,7,18,14
2024-02-22_cal_poly_cal_st_fullerton,Cal Poly,6-13,0-3,4-4,6-9,2-2,0-0,6-13,1-2,2-4,4-8,1-2,4-4,,,,22-43,4-9,10-12,0,11,2,30,4,7,20,24
2024-02-22_csu_bakersfield_long_beach_st,Long Beach St.,8-16,4-8,3-4,5-14,3-8,3-6,6-12,3-6,2-4,4-13,0-5,5-10,,,,23-55,10-27,13-24,0,15,5,24,14,5,19,17
2024-02-22_csu_bakersfield_long_beach_st,CSU Bakersfield,8-14,3-6,6-6,6-14,2-5,2-2,3-12,0-2,5-6,4-16,0-5,7-10,,,,21-56,5-18,20-24,0,8,5,26,11,5,15,8
2024-02-24_uc_davis_csu_bakersfield,CSU Bakersfield,6-15,2-4,0-0,4-12,0-1,4-4,4-16,3-7,7-7,6-12,2-5,4-6,,,,20-55,7-17,15-17,0,3,0,20,4,2,7,8
2024-02-24_uc_davis_csu_bakersfield,UC Davis,8-12,7-10,2-2,6-15,2-9,3-3,4-9,2-5,3-4,8-11,1-3,6-8,,,,26-47,12-27,14-17,0,8,0,28,10,2,12,21
2024-02-24_long_beach_st_hawaii,Hawaii,8-14,2-5,1-1,7-16,2-7,0-0,8-17,2-8,0-0,10-14,2-2,5-6,,,,33-61,8-22,6-7,0,11,1,50,8,0,16,45
2024-02-24_long_beach_st_hawaii,Long Beach St.,3-18,2-9,3-4,5-16,1-6,6-7,5-16,3-6,0-0,11-16,2-7,3-5,,,,24-66,8-28,12-16,0,12,1,24,8,0,14,16
2024-02-24_uc_irvine_uc_san_diego,UC San Diego,3-12,0-3,4-4,8-16,4-6,0-3,4-10,2-6,4-4,4-8,2-6,5-8,,,,19-46,8-21,13-19,0,19,4,28,6,3,9,9
2024-02-24_uc_irvine_uc_san_diego,UC Irvine,6-9,2-5,1-2,4-15,1-8,3-3,7-13,0-1,6-8,4-14,2-6,2-2,,,,21-51,5-20,12-15,0,9,4,32,10,3,21,17
2024-02-24_uc_riverside_cal_poly,Cal Poly,5-13,1-3,5-7,7-14,1-1,2-3,3-9,0-1,2-2,4-11,1-2,1-2,,,,19-47,3-7,10-14,0,14,6,32,2,3,19,15
2024-02-24_uc_riverside_cal_poly,UC Riverside,6-14,1-5,0-0,4-11,1-4,1-2,3-12,1-3,0-2,8-16,1-3,4-6,,,,21-53,4-15,5-10,0,13,6,34,5,3,18,18
2024-02-24_csun_cal_st_fullerton,Cal St. Fullerton,7-19,2-6,3-3,11-18,3-5,1-1,7-15,2-4,4-4,4-14,0-4,2-2,,,,29-66,7-19,10-10,0,16,3,38,6,1,12,23
2024-02-24_csun_cal_st_fullerton,CSUN,4-14,0-4,1-2,7-16,1-4,2-3,3-13,0-5,8-10,7-15,1-7,2-2,,,,21-58,2-20,13-17,0,4,3,36,14,1,12,12
2024-02-29_hawaii_uc_davis,UC Davis,7-16,0-6,0-0,5-14,1-7,1-2,5-15,3-7,4-6,4-12,2-6,1-2,1-6,0-4,1-3,22-63,6-30,7-13,0,6,4,26,6,5,6,8
2024-02-29_hawaii_uc_davis,Hawaii,5-13,1-7,0-0,6-14,2-4,4-4,3-13,1-7,5-8,5-14,3-5,0-0,3-6,2-3,1-2,22-60,9-26,10-14,0,0,4,24,4,5,14,29
2024-02-29_uc_irvine_csun,CSUN,4-14,1-3,3-4,3-13,0-1,0-0,8-16,1-3,0-3,5-14,2-3,7-9,,,,20-57,4-10,10-16,0,8,0,22,4,1,15,15
2024-02-29_uc_irvine_csun,UC Irvine,7-17,0-6,5-7,3-14,1-7,2-2,5-12,2-5,4-6,7-18,2-6,4-4,,,,22-61,5-24,15-19,0,21,0,26,4,1,9,29
2024-02-29_uc_san_diego_csu_bakersfield,CSU Bakersfield,4-12,1-5,3-4,3-16,1-10,3-3,2-15,1-8,1-2,5-18,2-12,3-4,,,,14-61,5-35,10-13,0,7,7,14,4,4,12,8
2024-02-29_uc_san_diego_csu_bakersfield,UC San Diego,6-21,0-10,0-0,4-11,2-5,0-0,5-14,1-4,3-4,4-15,1-6,5-10,,,,19-61,4-25,8-14,0,12,7,20,5,4,6,5
2024-02-29_cal_poly_uc_santa_barbara,UC Santa Barbara,5-11,0-2,5-7,4-18,2-9,0-2,4-11,2-6,3-4,8-15,5-11,5-7,,,,21-55,9-28,13-20,0,11,8,22,2,4,2,11
2024-02-29_cal_poly_uc_santa_barbara,Cal Poly,6-15,0-2,0-0,5-11,2-5,4-8,10-16,2-6,3-3,5-11,2-2,8-12,,,,26-53,6-15,15-23,0,2,8,34,19,4,17,22
2024-02-29_cal_st_fullerton_long_beach_st,Long Beach St.,6-20,3-7,0-0,8-15,4-6,3-3,5-12,1-4,2-4,7-18,3-5,6-6,,,,26-65,11-22,11-13,0,11,2,26,19,7,26,17
2024-02-29_cal_st_fullerton_long_beach_st,Cal St. Fullerton,10-19,1-4,2-2,5-14,0-2,0-0,4-16,1-4,1-1,5-13,2-6,4-6,,,,24-62,4-16,7-9,0,14,2,34,5,7,15,17
2024-03-02_hawaii_uc_riverside,UC Riverside,4-14,3-6,0-0,3-11,0-7,2-3,5-13,1-1,3-8,4-17,1-3,9-9,,,,16-55,5-17,14-20,1,8,1,14,4,2,16,2
2024-03-02_hawaii_uc_riverside,Hawaii,6-15,2-8,0-0,4-13,2-6,6-7,6-13,2-6,2-2,5-9,2-3,4-5,,,,21-50,8-23,12-14,1,7,1,22,6,2,12,37
2024-03-02_long_beach_st_uc_irvine,UC Irvine,6-17,1-1,2-4,6-13,2-4,0-2,6-15,2-4,4-6,7-13,1-3,8-11,,,,25-58,6-12,14-23,0,15,7,34,3,7,16,32
2024-03-02_long_beach_st_uc_irvine,Long Beach St.,6-11,1-2,3-6,4-9,0-1,2-2,5-15,2-4,4-6,10-18,5-6,3-4,,,,25-53,8-13,12-18,0,7,7,26,9,7,20,24
2024-03-02_uc_san_diego_csun,CSUN,4-13,0-4,2-2,4-15,1-5,1-1,7-18,1-3,0-0,5-11,2-4,10-11,3-5,1-2,2-4,23-62,5-18,15-18,0,10,2,24,12,3,14,17
2024-03-02_uc_san_diego_csun,UC San Diego,5-18,2-11,5-8,4-19,0-7,2-4,6-18,1-6,3-3,5-14,0-3,4-8,2-11,0-5,3-3,22-80,3-32,17-26,0,16,2,26,8,3,17,11
2024-03-02_uc_santa_barbara_cal_st_fullerton,Cal St. Fullerton,9-13,0-0,1-2,6-13,1-2,3-4,7-16,1-2,4-5,6-11,2-4,10-11,,,,28-53,4-8,18-22,0,4,0,36,12,0,13,21
2024-03-02_uc_santa_barbara_cal_st_fullerton,UC Santa Barbara,3-15,0-5,0-0,6-11,3-5,7-7,4-12,1-6,5-11,8-17,5-14,2-2,,,,21-55,9-30,14-20,0,9,0,20,6,0,11,16
2024-03-02_csu_bakersfield_cal_poly,Cal Poly,3-13,2-6,2-2,10-19,4-7,0-0,6-10,1-3,4-4,8-15,1-5,6-9,,,,27-57,8-21,12-15,0,10,2,36,6,2,19,18
2024-03-02_csu_bakersfield_cal_poly,CSU Bakersfield,6-12,2-2,0-0,2-10,0-2,0-0,7-13,1-4,2-4,5-11,1-4,10-13,,,,20-46,4-12,12-17,0,0,2,24,11,2,11,11
2024-03-07_uc_davis_uc_san_diego,UC San Diego,5-17,1-6,0-0,4-14,1-5,6-6,2-15,2-8,2-3,6-19,1-4,9-13,,,,17-65,5-23,17-22,0,17,4,16,7,3,13,18
2024-03-07_uc_davis_uc_san_diego,UC Davis,6-14,2-8,2-2,6-16,3-7,4-4,6-19,2-8,1-2,3-9,1-5,7-12,,,,21-58,8-28,14-20,0,11,4,26,13,3,9,14
2024-03-07_csun_hawaii,Hawaii,7-16,3-8,2-2,7-17,3-9,0-0,3-15,1-7,6-8,6-11,2-6,2-4,,,,23-59,9-30,10-14,0,11,2,26,4,2,19,18
2024-03-07_csun_hawaii,CSUN,6-12,1-4,5-6,3-11,2-5,3-4,6-14,1-2,3-6,7-14,1-3,2-2,,,,22-51,5-14,13-18,0,8,2,20,4,2,16,16
2024-03-07_cal_poly_uc_irvine,UC Irvine,6-17,0-3,0-0,6-9,0-0,2-4,7-19,0-3,5-5,7-11,1-4,5-7,,,,26-56,1-10,12-16,0,8,2,40,8,2,24,31
2024-03-07_cal_poly_uc_irvine,Cal Poly,4-12,0-3,0-0,3-12,1-4,2-4,1-12,0-5,0-0,4-12,0-4,4-9,,,,12-48,1-16,6-13,0,5,2,18,2,2,5,3
2024-03-07_uc_santa_barbara_long_beach_st,Long Beach St.,6-14,1-4,0-0,7-13,0-3,1-1,10-17,0-4,1-4,10-15,2-3,4-5,,,,33-59,3-14,6-10,0,12,0,50,11,2,23,11
2024-03-07_uc_santa_barbara_long_beach_st,UC Santa Barbara,3-14,0-7,2-2,12-17,2-3,1-2,7-13,1-3,4-4,6-14,1-5,2-3,,,,28-58,4-18,9-11,0,12,0,42,4,2,10,14
2024-03-07_cal_st_fullerton_uc_riverside,UC Riverside,8-14,5-6,0-0,5-16,1-4,5-5,7-19,1-6,0-0,6-13,1-5,0-0,,,,26-62,8-21,5-5,0,10,3,26,7,1,21,10
2024-03-07_cal_st_fullerton_uc_riverside,Cal St. Fullerton,7-12,0-0,1-2,5-10,2-2,0-0,6-20,0-6,1-2,3-10,0-2,4-7,,,,21-52,2-10,6-11,0,8,3,26,5,1,10,13
2024-03-09_uc_davis_long_beach_st,Long Beach St.,7-14,2-6,0-1,4-13,1-2,6-8,6-19,1-6,0-1,4-15,1-3,5-8,,,,21-61,5-17,11-18,0,8,0,24,10,0,16,22
2024-03-09_uc_davis_long_beach_st,UC Davis,9-13,5-6,0-0,7-12,5-8,3-4,6-14,2-5,2-3,4-17,1-5,0-0,,,,26-56,13-24,5-7,0,7,0,22,13,0,13,8
2024-03-09_csu_bakersfield_hawaii,Hawaii,9-14,4-7,3-3,4-15,2-9,2-2,10-17,8-11,0-0,8-12,3-6,1-4,,,,31-58,17-33,6-9,0,11,0,26,7,0,8,33
2024-03-09_csu_bakersfield_hawaii,CSU Bakersfield,4-17,2-9,4-4,5-14,1-6,2-2,3-13,1-6,3-8,5-19,1-6,0-0,,,,17-63,5-27,9-14,0,12,0,20,0,0,6,13
2024-03-09_uc_irvine_cal_st_fullerton,Cal St. Fullerton,3-15,0-5,0-0,5-13,0-1,2-2,7-12,2-3,0-0,8-19,2-5,1-2,,,,23-59,4-14,3-4,0,10,0,34,4,0,8,24
2024-03-09_uc_irvine_cal_st_fullerton,UC Irvine,6-15,0-1,3-4,8-15,2-4,2-2,5-15,1-2,3-8,7-12,1-4,5-5,,,,26-57,4-11,13-19,0,15,0,36,2,0,10,35
2024-03-09_cal_poly_uc_san_diego,UC San Diego,3-10,1-4,3-5,4-14,1-5,3-6,7-17,1-5,2-2,3-11,1-5,6-8,,,,17-52,4-19,14-21,0,13,4,14,7,2,11,12
2024-03-09_cal_poly_uc_san_diego,Cal Poly,5-15,2-6,1-2,4-11,1-3,6-10,6-15,2-5,0-0,5-14,1-5,6-7,,,,20-55,6-19,13-19,0,6,4,26,7,2,17,17
2024-03-09_uc_riverside_uc_santa_barbara,UC Santa Barbara,3-7,0-1,2-2,5-15,1-7,2-2,5-13,1-5,1-1,3-12,1-7,6-7,,,,16-47,3-20,11-12,0,7,2,24,4,1,14,20
2024-03-09_uc_riverside_uc_santa_barbara,UC Riverside,6-12,1-3,2-5,5-18,0-5,1-1,5-14,0-3,2-3,3-9,0-1,9-12,,,,19-53,1-12,14-21,0,11,2,26,16,1,13,23
2024-03-13_uc_davis_cal_st_fullerton,Cal St. Fullerton,5-15,1-6,1-1,5-17,4-6,0-0,5-18,2-6,2-4,6-18,1-4,3-3,,,,21-68,8-22,6-8,0,6,0,20,1,2,13,27
2024-03-13_uc_davis_cal_st_fullerton,UC Davis,6-11,5-9,0-0,11-14,5-7,2-2,7-15,4-7,0-2,6-15,3-9,2-2,,,,30-55,17-32,4-6,0,8,0,22,6,2,24,20
2024-03-13_uc_santa_barbara_long_beach_st,Long Beach St.,11-23,4-9,1-1,8-14,4-6,7-7,5-17,1-5,0-0,7-13,3-7,8-10,,,,31-67,12-27,16-18,0,14,0,24,23,0,21,34
2024-03-13_uc_santa_barbara_long_beach_st,UC Santa Barbara,6-19,2-6,4-5,6-14,3-8,1-2,11-19,4-9,2-2,5-19,1-12,2-3,,,,28-71,10-35,9-12,0,8,0,26,16,0,14,11
2024-03-14_cal_poly_uc_davis,UC Davis,4-7,1-1,4-4,7-15,1-3,0-1,4-17,4-9,1-1,3-12,0-3,9-16,,,,18-51,6-16,14-22,0,2,0,22,12,2,12,16
2024-03-14_cal_poly_uc_davis,Cal Poly,2-15,2-5,0-0,4-13,0-3,4-5,5-16,2-5,0-0,6-18,1-8,5-6,,,,17-62,5-21,9-11,0,2,0,24,13,2,12,10
2024-03-14_uc_riverside_long_beach_st,Long Beach St.,9-21,1-5,2-2,3-13,0-6,4-5,9-18,2-6,2-9,7-15,1-5,1-2,,,,28-67,4-22,9-18,0,13,11,44,12,12,14,24
2024-03-14_uc_riverside_long_beach_st,UC Riverside,4-12,0-3,2-3,10-21,3-6,0-0,8-14,0-2,4-4,6-13,3-7,1-1,,,,28-60,6-18,7-8,0,17,11,36,15,12,10,9
2024-03-15_hawaii_uc_davis,UC Davis,2-9,2-4,2-2,5-16,4-9,1-2,5-13,3-5,3-4,3-14,2-8,4-4,,,,15-52,11-26,10-12,0,5,3,8,2,5,16,5
2024-03-15_hawaii_uc_davis,Hawaii,4-18,1-5,0-0,4-10,3-6,0-0,5-14,2-5,4-5,3-10,1-5,5-8,,,,16-52,7-21,9-13,0,8,3,18,6,5,9,22
2024-03-15_uc_irvine_long_beach_st,Long Beach St.,3-14,1-9,2-2,8-15,2-5,6-7,5-13,1-2,0-0,4-13,2-4,3-4,,,,20-55,6-20,11-13,0,7,2,22,11,7,14,15
2024-03-15_uc_irvine_long_beach_st,UC Irvine,8-14,2-3,2-2,8-16,1-2,2-5,9-19,0-2,1-3,3-13,0-4,5-8,,,,28-62,3-11,10-18,0,8,2,38,5,7,18,16
2024-03-16_uc_irvine_uc_davis,UC Davis,4-15,1-6,0-0,3-15,0-7,4-4,1-9,0-5,2-2,6-14,4-9,0-0,,,,14-53,5-27,6-6,0,7,1,14,2,0,15,8
2024-03-16_uc_irvine_uc_davis,UC Irvine,6-15,0-2,4-4,1-8,0-0,3-6,8-16,4-5,3-4,2-10,0-3,5-6,,,,17-49,4-10,15-20,0,11,1,18,5,0,15,4
2024-03-21_california_hawaii,Hawaii,7-17,1-5,3-4,2-14,0-2,0-0,4-10,3-6,1-3,6-14,3-6,11-11,,,,19-55,7-19,15-18,0,9,4,24,6,8,18,19
2024-03-21_california_hawaii,California,6-16,1-6,0-0,3-10,3-7,1-4,7-20,4-11,2-3,6-10,3-5,7-9,,,,22-56,11-29,10-16,0,15,4,14,3,8,13,27
2024-03-21_pacific_cal_poly,Cal Poly,2-14,0-4,0-0,7-17,4-9,1-2,3-18,2-10,0-0,2-16,1-6,7-8,,,,14-65,7-29,8-10,0,6,0,12,0,0,14,18
2024-03-21_pacific_cal_poly,Pacific,5-15,2-4,2-2,6-12,1-5,3-5,3-12,1-2,4-4,8-16,1-2,5-8,,,,22-55,5-13,14-19,0,16,0,24,11,0,18,18
2024-03-22_south_dakota_uc_riverside,UC Riverside,11-20,2-4,0-0,5-13,0-4,0-0,3-21,2-9,0-2,4-15,0-4,7-8,,,,23-69,4-21,7-10,0,11,5,22,8,5,19,11
2024-03-22_south_dakota_uc_riverside,South Dakota,6-14,2-5,6-6,7-19,3-10,0-0,4-10,2-6,0-0,8-16,3-6,6-7,,,,25-59,10-27,12-13,0,13,5,30,0,5,8,29
2024-03-23_gonzaga_uc_irvine,UC Irvine,7-13,2-5,1-1,4-17,0-6,0-0,3-15,1-6,4-6,5-14,1-4,9-9,,,,19-59,4-21,14-16,0,16,2,26,2,5,16,18
2024-03-23_gonzaga_uc_irvine,Gonzaga,5-16,0-8,0-0,8-18,2-6,2-2,10-15,4-7,1-1,8-14,1-2,3-4,,,,31-63,7-23,6-7,0,14,2,36,6,5,16,6
